transaction_id,user_id,amount
60490,44,4366
60491,52,3503
60492,159,9347
60493,50,7662
60494,35,7423
60495,59,5126
60496,35,6959
60497,145,6704
60498,134,6038
60499,76,3009
60500,16,8036
60501,54,3757
60502,139,8182
60503,200,1247
60504,54,5186
60505,73,8582
60506,46,9795
60507,86,4437
60508,115,6447
60509,173,8756
60510,176,5863
60511,166,1410
60512,8,4667
60513,19,1978
60514,20,4590
60515,103,2775
60516,8,5912
60517,152,489
60518,29,4533
60519,196,1369
60520,108,8625
60521,56,9731
60522,20,2109
60523,48,2494
60524,139,6075
60525,89,9617
60526,47,202
60527,33,4859
60528,155,342
60529,174,9495
60530,31,5324
60531,27,8563
60532,33,4344
60533,66,6935
60534,125,8072
60535,94,2064
60536,127,3260
60537,67,3107
60538,114,2663
60539,142,2299
60540,59,9626
60541,172,4213
60542,153,262
60543,184,2302
60544,96,3706
60545,42,2991
60546,112,8475
60547,66,1756
60548,197,3488
60549,40,2066
60550,60,3211
60551,162,402
60552,13,8626
60553,160,3820
60554,13,341
60555,103,4518
60556,193,9722
60557,100,7174
60558,114,530
60559,64,2894
60560,39,7874
60561,22,2717
60562,4,9134
60563,166,3433
60564,92,8638
60565,168,6914
60566,61,7904
60567,200,9599
60568,56,7508
60569,35,6091
60570,191,601
60571,108,885
60572,17,9188
60573,128,6484
60574,82,4380
60575,197,5095
60576,53,5650
60577,54,3167
60578,109,7119
60579,168,6577
60580,132,6349
60581,35,9283
60582,157,4017
60583,143,9668
60584,179,8882
60585,196,4555
60586,114,9358
60587,139,3733
60588,127,8083
60589,126,2159
60590,178,4299
60591,179,3020
60592,9,7997
60593,10,7127
60594,108,6705
60595,185,1116
60596,22,5364
60597,119,6436
60598,1,3357
60599,11,6977
60600,4,5026
60601,49,6023
60602,23,3259
60603,165,498
60604,165,4494
60605,41,673
60606,163,8056
60607,105,3744
60608,180,1474
60609,152,4712
60610,154,6664
60611,121,132
60612,89,5305
60613,90,5731
60614,190,7366
60615,142,1234
60616,177,9223
60617,96,1132
60618,72,7629
60619,13,4127
60620,24,7482
60621,158,7222
60622,137,2688
60623,195,153
60624,60,4925
60625,67,4709
60626,193,6412
60627,144,9054
60628,147,8552
60629,125,9271
60630,13,4322
60631,196,6711
60632,13,5126
60633,67,4858
60634,146,5457
60635,150,8195
60636,60,9514
60637,143,4870
60638,133,4073
60639,56,8482
60640,27,3395
60641,156,3008
60642,200,9254
60643,17,4774
60644,166,1550
60645,32,7000
60646,76,9997
60647,179,4492
60648,55,276
60649,143,704
60650,119,6109
60651,134,8714
60652,187,1325
60653,8,2424
60654,32,1283
60655,84,2962
60656,102,1659
60657,101,7316
60658,52,2339
60659,77,1968
60660,106,113
60661,44,2878
60662,169,8060
60663,178,4750
60664,98,8516
60665,42,7922
60666,95,2749
60667,181,8256
60668,38,4469
60669,26,7259
60670,135,5047
60671,188,3129
60672,156,6679
60673,90,2153
60674,42,6045
60675,127,197
60676,77,4441
60677,137,9471
60678,143,2119
60679,75,9632
60680,171,1492
60681,119,3198
60682,22,3626
60683,151,2279
60684,70,5245
60685,10,3770
60686,126,2518
60687,48,1650
60688,193,9505
60689,38,8217
60690,41,8883
60691,73,8599
60692,141,528
60693,35,2026
60694,127,9081
60695,159,5151
60696,34,5902
60697,51,6209
60698,95,1920
60699,17,4232
60700,82,988
60701,153,3056
60702,2,1235
60703,39,3253
60704,195,7469
60705,148,8486
60706,42,3090
60707,114,2782
60708,47,5109
60709,103,5750
60710,58,4308
60711,186,4438
60712,119,937
60713,98,9876
60714,106,7317
60715,86,8549
60716,76,4507
60717,3,6581
60718,155,1593
60719,83,9733
60720,51,5232
60721,105,2772
60722,92,1790
60723,14,1654
60724,169,6392
60725,61,7325
60726,63,4585
60727,146,6022
60728,87,3163
60729,41,1261
60730,23,6264
60731,56,2528
60732,14,5290
60733,18,5273
60734,44,2659
60735,78,1181
60736,124,1331
60737,50,4896
60738,59,8356
60739,21,5618
60740,195,5748
60741,170,3871
60742,36,9608
60743,59,9764
60744,112,5014
60745,118,9332
60746,25,5831
60747,47,9469
60748,184,871
60749,133,1294
60750,24,5606
60751,77,9028
60752,36,3834
60753,26,9660
60754,20,8815
60755,91,4279
60756,28,1478
60757,122,3910
60758,169,3989
60759,9,5337
60760,99,5604
60761,51,2164
60762,83,4440
60763,78,8755
60764,53,4372
60765,200,9121
60766,154,7746
60767,88,2738
60768,91,7504
60769,108,8541
60770,76,9700
60771,190,5693
60772,57,7639
60773,178,7795
60774,35,2360
60775,121,8175
60776,191,1834
60777,39,5284
60778,33,1786
60779,86,6933
60780,119,4937
60781,6,7196
60782,156,3455
60783,74,8044
60784,149,5157
60785,46,7298
60786,110,3683
60787,188,8587
60788,144,2596
60789,106,7849
60790,165,5415
60791,32,8566
60792,176,1768
60793,200,4829
60794,190,1613
60795,70,4627
60796,117,4458
60797,125,5780
60798,28,8101
60799,145,6667
60800,5,4289
60801,113,3070
60802,112,2937
60803,100,7739
60804,102,8738
60805,149,7946
60806,25,6130
60807,10,7206
60808,153,7877
60809,185,8454
60810,196,6555
60811,26,4105
60812,70,7851
60813,118,2812
60814,58,972
60815,33,9376
60816,58,3392
60817,86,9400
60818,158,2389
60819,152,6591
60820,200,3481
60821,185,1059
60822,198,263
60823,75,4826
60824,165,7941
60825,53,823
60826,87,6803
60827,169,751
60828,183,8670
60829,6,9128
60830,24,1608
60831,108,5709
60832,75,1401
60833,71,7807
60834,67,4895
60835,192,9391
60836,120,1488
60837,57,6721
60838,54,6700
60839,4,1820
60840,16,3362
60841,84,2016
60842,176,4530
60843,135,1372
60844,199,1458
60845,111,5370
60846,18,2413
60847,173,2722
60848,198,5274
60849,62,9154
60850,140,7728
60851,63,6187
60852,118,3841
60853,116,8228
60854,24,5356
60855,13,4134
60856,24,3489
60857,151,8317
60858,41,7117
60859,188,8417
60860,96,6291
60861,41,3712
60862,97,1023
60863,151,5149
60864,35,1659
60865,51,4843
60866,22,8628
60867,119,1099
60868,199,4129
60869,184,1948
60870,60,6647
60871,131,6753
60872,151,3689
60873,46,6984
60874,63,6568
60875,142,3374
60876,35,4510
60877,148,187
60878,88,609
60879,102,6838
60880,31,4759
60881,84,9205
60882,120,7387
60883,179,4431
60884,186,7726
60885,152,8471
60886,33,4227
60887,106,3729
60888,115,7826
60889,29,9294
60890,166,3493
60891,65,4276
60892,143,5799
60893,175,3229
60894,69,3905
60895,155,9221
60896,145,8930
60897,127,7322
60898,145,179
60899,81,8520
60900,99,5051
60901,111,9189
60902,41,6232
60903,74,2334
60904,59,4858
60905,191,3886
60906,187,7447
60907,127,9599
60908,83,830
60909,140,1120
60910,131,7874
60911,53,1726
60912,81,465
60913,189,5658
60914,185,1135
60915,148,4173
60916,134,551
60917,161,3953
60918,143,2164
60919,62,2469
60920,10,5197
60921,95,1376
60922,10,8330
60923,100,7066
60924,193,469
60925,98,4274
60926,90,2921
60927,82,868
60928,198,4015
60929,110,1348
60930,194,4926
60931,147,6744
60932,18,3542
60933,87,7314
60934,95,4897
60935,37,8044
60936,129,990
60937,88,9026
60938,20,7859
60939,112,1337
60940,28,5619
60941,138,8088
60942,172,514
60943,99,1173
60944,72,9893
60945,120,3236
60946,151,1686
60947,78,3607
60948,88,2194
60949,145,1541
60950,156,8950
60951,69,7188
60952,84,5049
60953,118,3246
60954,149,3846
60955,171,9508
60956,157,4011
60957,11,4218
60958,29,6449
60959,94,2154
60960,87,5406
60961,66,5252
60962,165,8422
60963,175,2867
60964,164,9829
60965,32,2002
60966,93,8632
60967,145,3623
60968,168,1117
60969,25,1746
60970,71,2208
60971,49,1966
60972,42,846
60973,133,1788
60974,37,3346
60975,173,6945
60976,9,2526
60977,151,7041
60978,51,2676
60979,33,7917
60980,128,6026
60981,147,3215
60982,45,4307
60983,19,3982
60984,198,8272
60985,192,6372
60986,101,8109
60987,32,9090
60988,156,2136
60989,149,6877
60990,46,8377
60991,10,2545
60992,21,4777
60993,131,5044
60994,8,1302
60995,135,568
60996,197,5588
60997,113,2124
60998,117,7560
60999,167,2622
61000,30,1406
61001,149,7308
61002,109,3964
61003,105,973
61004,155,7916
61005,92,4387
61006,178,7233
61007,164,3267
61008,16,3092
61009,9,5893
61010,78,281
61011,125,8394
61012,63,7102
61013,171,4546
61014,2,6386
61015,69,8203
61016,95,1475
61017,43,9452
61018,110,7365
61019,38,3468
61020,96,6342
61021,69,4117
61022,101,1709
61023,183,1260
61024,190,9241
61025,49,8513
61026,165,3335
61027,193,7222
61028,9,3031
61029,197,1543
61030,30,4046
61031,130,2635
61032,138,3287
61033,23,6156
61034,70,9172
61035,129,6522
61036,45,3745
61037,65,4065
61038,186,1846
61039,196,3849
61040,46,9253
61041,107,8980
61042,13,6939
61043,143,9869
61044,71,5182
61045,139,3585
61046,63,8481
61047,35,6568
61048,183,2104
61049,98,4265
61050,164,6752
61051,114,6366
61052,113,3621
61053,42,4437
61054,82,3128
61055,76,1583
61056,93,7992
61057,170,1728
61058,41,2905
61059,30,7074
61060,197,7546
61061,49,382
61062,53,4363
61063,73,6613
61064,85,9779
61065,69,8606
61066,175,6203
61067,12,1087
61068,61,5857
61069,178,8055
61070,63,458
61071,25,2303
61072,130,5458
61073,44,7754
61074,149,8334
61075,75,3250
61076,6,8180
61077,84,3791
61078,148,3625
61079,64,747
61080,87,5392
61081,59,8578
61082,157,5334
61083,105,1922
61084,158,6113
61085,103,4210
61086,42,1501
61087,189,9825
61088,1,6798
61089,150,928
61090,83,2549
61091,44,5120
61092,31,5163
61093,83,7104
61094,62,7535
61095,84,198
61096,62,9075
61097,77,9644
61098,33,8635
61099,72,5992
61100,75,9006
61101,119,4523
61102,126,9422
61103,11,8630
61104,196,5685
61105,134,5441
61106,179,1757
61107,68,322
61108,188,2273
61109,12,4761
61110,199,1768
61111,194,1130
61112,189,1448
61113,185,1472
61114,161,8452
61115,15,2864
61116,181,8171
61117,67,5398
61118,24,3290
61119,106,6529
61120,121,2320
61121,48,3067
61122,144,2309
61123,53,731
61124,10,5157
61125,51,6522
61126,148,3185
61127,108,1021
61128,78,589
61129,120,1630
61130,55,4787
61131,121,5620
61132,13,8764
61133,162,6618
61134,1,9320
61135,196,4578
61136,137,5064
61137,40,7311
61138,103,1473
61139,114,2700
61140,134,1988
61141,45,3505
61142,71,6728
61143,127,6528
61144,30,6663
61145,30,8265
61146,166,2006
61147,63,5376
61148,176,8288
61149,173,9022
61150,88,9261
61151,146,7841
61152,10,5715
61153,10,1729
61154,132,3089
61155,14,1816
61156,65,2891
61157,182,9419
61158,47,9059
61159,47,5235
61160,152,229
61161,131,7850
61162,115,8768
61163,198,3625
61164,139,1748
61165,4,3099
61166,197,5221
61167,168,4858
61168,44,4241
61169,69,7566
61170,139,5375
61171,63,942
61172,181,4218
61173,35,8698
61174,130,4116
61175,178,2419
61176,1,5418
61177,49,1476
61178,55,2757
61179,107,4426
61180,122,2301
61181,97,6925
61182,197,8371
61183,96,2843
61184,135,991
61185,168,1129
61186,7,6249
61187,135,2279
61188,157,3479
61189,92,9406
61190,93,7439
61191,8,8377
61192,160,1669
61193,126,6024
61194,196,5945
61195,88,4831
61196,159,2163
61197,128,5743
61198,29,3750
61199,20,6237
61200,124,4619
61201,46,6659
61202,21,3315
61203,57,392
61204,184,8926
61205,46,4757
61206,112,8359
61207,103,3489
61208,99,3433
61209,138,8140
61210,114,3151
61211,58,8717
61212,179,3176
61213,63,9457
61214,167,2723
61215,61,5380
61216,74,3003
61217,169,9181
61218,21,352
61219,82,745
61220,152,3674
61221,59,3548
61222,50,3658
61223,39,8507
61224,135,1957
61225,101,4914
61226,108,2195
61227,179,4690
61228,136,2609
61229,59,3984
61230,110,3910
61231,28,1113
61232,155,4599
61233,163,6380
61234,86,3942
61235,37,632
61236,13,4985
61237,94,7661
61238,167,7536
61239,119,8796
61240,57,1193
61241,119,5598
61242,126,8065
61243,155,8008
61244,149,9851
61245,156,4072
61246,178,1595
61247,120,8526
61248,171,7699
61249,138,7165
61250,103,5101
61251,120,1809
61252,164,9429
61253,153,8311
61254,18,5418
61255,33,6081
61256,97,6129
61257,19,530
61258,159,819
61259,126,6006
61260,77,4161
61261,16,4352
61262,184,4650
61263,140,2526
61264,85,7606
61265,167,5139
61266,188,7790
61267,74,8863
61268,16,8666
61269,189,2372
61270,165,9081
61271,46,639
61272,144,4266
61273,78,6070
61274,138,3875
61275,104,8450
61276,5,5994
61277,105,730
61278,100,8396
61279,31,4163
61280,153,1869
61281,79,1819
61282,165,5281
61283,116,281
61284,151,1388
61285,22,9038
61286,105,9922
61287,135,4447
61288,14,5724
61289,162,2978
61290,8,7072
61291,186,8817
61292,99,3556
61293,174,7592
61294,168,3532
61295,174,515
61296,127,1432
61297,6,8048
61298,54,8895
61299,197,3549
61300,54,8382
61301,61,9912
61302,2,7853
61303,152,2325
61304,83,1950
61305,83,4799
61306,61,1427
61307,120,109
61308,47,1430
61309,119,4095
61310,166,4872
61311,36,524
61312,130,7396
61313,142,3164
61314,59,3913
61315,71,1108
61316,120,6321
61317,134,8689
61318,26,2927
61319,155,3076
61320,59,132
61321,159,1951
61322,123,8698
61323,8,5099
61324,80,5716
61325,123,5065
61326,41,8417
61327,52,1000
61328,137,5558
61329,169,9294
61330,27,3592
61331,92,4945
61332,65,1374
61333,32,1516
61334,29,4315
61335,168,1430
61336,60,3578
61337,65,7158
61338,70,6569
61339,86,9534
61340,28,4601
61341,6,886
61342,84,4994
61343,50,4046
61344,150,780
61345,132,4083
61346,19,2495
61347,175,8120
61348,161,7629
61349,101,8238
61350,114,8859
61351,41,4585
61352,47,4385
61353,136,851
61354,118,9570
61355,26,3991
61356,143,2701
61357,17,5494
61358,147,2953
61359,141,3622
61360,193,748
61361,25,9856
61362,44,8030
61363,84,2196
61364,78,5732
61365,160,478
61366,112,5204
61367,65,1951
61368,120,860
61369,156,5293
61370,16,9167
61371,65,8966
61372,194,8872
61373,26,2361
61374,99,5538
61375,104,2270
61376,29,368
61377,118,5799
61378,135,3714
61379,153,9834
61380,34,8498
61381,81,4799
61382,2,4751
61383,187,3150
61384,114,8329
61385,198,6798
61386,114,9007
61387,116,4152
61388,76,5121
61389,112,9280
61390,60,3526
61391,135,2616
61392,18,9746
61393,74,9060
61394,179,4197
61395,62,5374
61396,112,2025
61397,150,9431
61398,5,8510
61399,26,4879
61400,22,7608
61401,84,6182
61402,165,8092
61403,47,7434
61404,108,9279
61405,151,1338
61406,91,324
61407,170,4018
61408,115,6060
61409,90,2893
61410,28,5699
61411,184,1432
61412,5,9287
61413,178,1249
61414,116,477
61415,31,1294
61416,141,8848
61417,116,9136
61418,145,7031
61419,51,2814
61420,131,7743
61421,162,9475
61422,169,7800
61423,2,7111
61424,24,962
61425,137,3355
61426,55,7356
61427,77,5306
61428,73,1426
61429,25,6091
61430,41,4502
61431,18,5145
61432,61,1950
61433,154,4964
61434,69,7841
61435,50,8852
61436,172,9944
61437,175,743
61438,132,3255
61439,195,4705
61440,128,3894
61441,95,1673
61442,199,7861
61443,126,3239
61444,133,7337
61445,7,5724
61446,101,563
61447,69,5824
61448,55,4730
61449,84,4362
61450,59,2569
61451,15,8946
61452,148,6080
61453,2,4297
61454,30,1445
61455,94,4178
61456,156,3006
61457,29,5341
61458,93,2390
61459,173,401
61460,53,1281
61461,33,3354
61462,124,9497
61463,135,8830
61464,129,6299
61465,164,1298
61466,118,9448
61467,104,9428
61468,71,6469
61469,50,6060
61470,27,7061
61471,127,8489
61472,149,3341
61473,103,4496
61474,44,4443
61475,127,3229
61476,98,7866
61477,51,8268
61478,179,6189
61479,191,4119
61480,12,5985
61481,58,2969
61482,181,6962
61483,22,5702
61484,48,2322
61485,162,8898
61486,69,8774
61487,124,2340
61488,114,7198
61489,197,1563
61490,14,4123
61491,20,335
61492,66,761
61493,112,981
61494,126,8256
61495,88,4820
61496,90,4686
61497,181,6616
61498,190,7593
61499,136,1125
61500,131,7164
61501,20,5156
61502,46,3424
61503,94,2621
61504,1,9289
61505,70,9137
61506,97,930
61507,27,957
61508,64,6391
61509,54,1205
61510,32,3349
61511,39,3048
61512,2,7984
61513,76,7729
61514,43,7008
61515,88,217
61516,192,5317
61517,111,4568
61518,86,2007
61519,63,7054
61520,14,1486
61521,102,1363
61522,119,1646
61523,123,7633
61524,61,613
61525,49,3035
61526,76,1625
61527,11,7536
61528,133,1912
61529,152,8517
61530,116,9154
61531,65,6687
61532,11,1346
61533,168,9897
61534,108,5324
61535,19,3914
61536,32,9076
61537,182,3764
61538,68,9366
61539,168,1023
61540,79,6215
61541,21,492
61542,47,9655
61543,83,4580
61544,163,9018
61545,129,1526
61546,27,1884
61547,85,1490
61548,62,6491
61549,148,5839
61550,16,5057
61551,55,5758
61552,175,9459
61553,55,8107
61554,52,2349
61555,65,259
61556,134,1553
61557,160,493
61558,63,3500
61559,121,1582
61560,132,3284
61561,9,9578
61562,130,1816
61563,50,1342
61564,24,600
61565,102,1632
61566,10,4009
61567,38,2191
61568,199,370
61569,102,5988
61570,84,4136
61571,65,8589
61572,129,1179
61573,46,4627
61574,142,6162
61575,137,7418
61576,127,5964
61577,88,6341
61578,7,2036
61579,80,7546
61580,173,5253
61581,167,7339
61582,122,9676
61583,67,8351
61584,160,7989
61585,112,5602
61586,23,4819
61587,53,1664
61588,20,3806
61589,172,7656
61590,44,1111
61591,111,7414
61592,118,7462
61593,82,931
61594,126,785
61595,61,9378
61596,32,2253
61597,159,7413
61598,87,1811
61599,119,9095
61600,10,3938
61601,7,3444
61602,91,2567
61603,139,5281
61604,18,1718
61605,62,4480
61606,59,2676
61607,46,2578
61608,39,1206
61609,56,5288
61610,89,959
61611,36,7303
61612,37,4717
61613,132,7766
61614,151,6985
61615,196,2979
61616,77,645
61617,84,6087
61618,128,6829
61619,97,3019
61620,154,8946
61621,136,6853
61622,77,101
61623,91,2421
61624,196,7668
61625,122,6774
61626,69,9859
61627,129,5100
61628,153,9369
61629,23,4318
61630,6,1826
61631,103,5393
61632,115,197
61633,13,2026
61634,58,2265
61635,63,2892
61636,77,4090
61637,66,2481
61638,113,3972
61639,171,4412
61640,133,7336
61641,80,1153
61642,84,3182
61643,171,6985
61644,163,9212
61645,193,7131
61646,172,1276
61647,160,9176
61648,99,4965
61649,120,3364
61650,160,4683
61651,172,3034
61652,176,9593
61653,95,9681
61654,73,7207
61655,60,9006
61656,90,1416
61657,41,8606
61658,70,1135
61659,62,5528
61660,176,3738
61661,29,7007
61662,65,6795
61663,197,5436
61664,66,8346
61665,1,6484
61666,151,491
61667,104,2075
61668,178,974
61669,54,1711
61670,193,9373
61671,95,7547
61672,161,7829
61673,147,9443
61674,90,2982
61675,72,6550
61676,35,8922
61677,20,6098
61678,179,1507
61679,89,610
61680,194,1168
61681,191,7943
61682,14,7799
61683,82,8309
61684,38,6072
61685,182,7812
61686,10,7939
61687,103,6126
61688,39,9078
61689,77,9538
61690,37,9119
61691,176,2087
61692,77,975
61693,75,4125
61694,55,2289
61695,153,7468
61696,181,2862
61697,63,6342
61698,106,1018
61699,31,6734
61700,35,5619
61701,17,960
61702,87,9618
61703,34,6472
61704,116,3046
61705,171,8285
61706,73,3956
61707,200,7559
61708,23,5726
61709,63,1882
61710,77,8033
61711,200,1815
61712,105,3119
61713,159,1284
61714,132,7722
61715,192,6862
61716,117,3253
61717,162,224
61718,15,9354
61719,68,5446
61720,48,4835
61721,78,4755
61722,121,3429
61723,124,1046
61724,176,9973
61725,24,6407
61726,65,8361
61727,137,321
61728,48,6577
61729,96,4394
61730,105,5443
61731,91,2127
61732,116,4343
61733,166,822
61734,196,6098
61735,66,5502
61736,121,6817
61737,158,2123
61738,32,3872
61739,4,3848
61740,122,4295
61741,37,2319
61742,52,1623
61743,123,6028
61744,4,7189
61745,144,7666
61746,189,3734
61747,79,3786
61748,141,5030
61749,19,5419
61750,188,8037
61751,18,7399
61752,92,4134
61753,138,6234
61754,195,865
61755,198,4808
61756,80,1735
61757,89,4172
61758,172,9274
61759,196,6542
61760,175,9791
61761,98,4445
61762,148,6860
61763,115,3136
61764,87,5703
61765,197,2144
61766,50,2988
61767,92,2201
61768,90,3869
61769,107,6516
61770,113,2770
61771,116,4367
61772,25,3210
61773,69,3722
61774,131,9451
61775,70,205
61776,145,6574
61777,70,9579
61778,155,7120
61779,172,1254
61780,131,6306
61781,165,4539
61782,108,4770
61783,117,7303
61784,146,5337
61785,177,2126
61786,139,8875
61787,28,8609
61788,132,1056
61789,195,9070
61790,103,6708
61791,190,1998
61792,139,9821
61793,11,7582
61794,127,8119
61795,103,5837
61796,152,2103
61797,6,8444
61798,145,2640
61799,109,5956
61800,160,2985
61801,18,6294
61802,84,7500
61803,94,7275
61804,103,1868
61805,12,2468
61806,127,8283
61807,67,8991
61808,130,6383
61809,120,3451
61810,76,5091
61811,200,6574
61812,74,9785
61813,155,5368
61814,167,8086
61815,16,5316
61816,12,5976
61817,47,5135
61818,38,4504
61819,4,5979
61820,161,9320
61821,192,9719
61822,124,6307
61823,166,7266
61824,165,894
61825,81,1327
61826,95,6299
61827,5,1825
61828,104,2934
61829,87,5503
61830,11,4823
61831,92,8772
61832,199,8978
61833,33,6700
61834,112,7414
61835,106,1289
61836,138,4377
61837,12,7974
61838,133,9033
61839,109,5268
61840,109,8539
61841,133,4519
61842,185,7654
61843,132,9962
61844,53,1787
61845,117,4273
61846,80,569
61847,72,3631
61848,95,2944
61849,10,6302
61850,176,3956
61851,164,8307
61852,87,5985
61853,146,689
61854,176,4972
61855,146,4574
61856,99,8098
61857,69,5737
61858,22,7381
61859,162,6688
61860,198,2267
61861,164,9248
61862,130,5323
61863,130,6332
61864,180,7172
61865,33,6314
61866,75,5253
61867,84,4976
61868,52,9600
61869,28,7394
61870,15,9743
61871,148,5501
61872,76,2161
61873,76,7444
61874,83,9515
61875,129,4459
61876,31,245
61877,56,2272
61878,183,274
61879,167,3897
61880,78,7284
61881,128,1043
61882,125,2029
61883,75,8446
61884,91,3655
61885,67,5183
61886,80,2358
61887,21,6507
61888,123,6553
61889,153,921
61890,65,8822
61891,34,3511
61892,12,1859
61893,76,3011
61894,135,7973
61895,86,1354
61896,191,989
61897,178,1567
61898,164,3491
61899,8,7580
61900,46,1374
61901,115,9928
61902,32,3476
61903,177,2596
61904,157,2998
61905,30,1302
61906,107,3211
61907,6,5063
61908,24,4324
61909,127,8245
61910,119,6786
61911,99,9898
61912,160,2085
61913,8,2958
61914,122,7660
61915,117,7128
61916,35,6088
61917,109,8750
61918,148,5045
61919,32,6944
61920,76,2642
61921,166,266
61922,97,9325
61923,163,8387
61924,26,9084
61925,30,999
61926,199,3462
61927,33,2294
61928,110,6798
61929,86,4273
61930,49,3654
61931,140,9128
61932,83,604
61933,191,6225
61934,5,6742
61935,184,595
61936,91,9264
61937,116,1186
61938,165,3203
61939,82,3999
61940,60,3609
61941,67,5879
61942,145,1000
61943,3,6840
61944,99,712
61945,169,9105
61946,144,8671
61947,18,937
61948,196,2334
61949,101,3109
61950,52,4520
61951,14,2129
61952,181,3313
61953,82,3904
61954,186,7027
61955,12,7982
61956,118,7043
61957,137,5415
61958,103,4640
61959,197,759
61960,32,2972
61961,134,7979
61962,5,811
61963,75,6490
61964,69,5398
61965,187,6380
61966,136,3689
61967,161,5150
61968,153,5224
61969,33,9969
61970,156,9409
61971,59,9403
61972,125,2324
61973,125,481
61974,78,392
61975,184,8263
61976,198,856
61977,17,6695
61978,25,9649
61979,119,3595
61980,103,3911
61981,19,6940
61982,183,986
61983,195,3070
61984,80,7430
61985,59,6479
61986,129,1168
61987,184,1912
61988,60,3394
61989,2,1624
61990,183,5383
61991,6,986
61992,190,3787
61993,16,8801
61994,101,8304
61995,199,290
61996,131,3974
61997,87,6932
61998,26,8935
61999,46,1632
62000,190,1560
62001,90,5650
62002,129,2062
62003,93,8202
62004,110,2030
62005,199,9253
62006,95,9050
62007,59,3188
62008,141,3942
62009,40,7323
62010,34,420
62011,84,5128
62012,176,2982
62013,121,7234
62014,85,7164
62015,94,2773
62016,110,2243
62017,100,2424
62018,47,3062
62019,198,9517
62020,61,7629
62021,22,8321
62022,39,3553
62023,121,7672
62024,182,5608
62025,76,1159
62026,114,2234
62027,25,1500
62028,146,5344
62029,184,8968
62030,187,3109
62031,114,7649
62032,37,9008
62033,136,8851
62034,176,8732
62035,118,542
62036,185,7568
62037,14,6493
62038,5,2189
62039,7,4456
62040,42,7390
62041,139,9845
62042,181,6755
62043,66,3334
62044,174,3120
62045,138,8123
62046,158,2847
62047,1,3016
62048,74,7395
62049,95,1646
62050,146,1248
62051,96,6538
62052,67,1648
62053,185,3985
62054,165,3953
62055,72,430
62056,28,3496
62057,78,4783
62058,106,3165
62059,71,4723
62060,103,1539
62061,146,3099
62062,13,3390
62063,198,7582
62064,98,437
62065,178,2556
62066,35,4234
62067,28,6217
62068,145,2786
62069,160,9552
62070,133,2587
62071,146,8442
62072,145,3401
62073,138,4295
62074,100,6624
62075,113,3699
62076,3,324
62077,105,1826
62078,85,4200
62079,87,5463
62080,125,9614
62081,10,6564
62082,3,278
62083,154,8974
62084,132,3019
62085,24,109
62086,190,9286
62087,147,2520
62088,1,3445
62089,15,6065
62090,59,3926
62091,38,1942
62092,108,7707
62093,148,3960
62094,86,8783
62095,49,8672
62096,177,1966
62097,115,2017
62098,95,3266
62099,58,1470
62100,198,2933
62101,182,7200
62102,124,9763
62103,104,8791
62104,193,1893
62105,120,7593
62106,185,9059
62107,165,1887
62108,113,9427
62109,29,9148
62110,110,6743
62111,49,206
62112,145,1947
62113,6,8487
62114,165,351
62115,44,1787
62116,100,1372
62117,50,2161
62118,150,488
62119,97,8794
62120,136,3096
62121,143,1124
62122,56,7064
62123,187,5748
62124,143,8966
62125,48,2290
62126,187,7174
62127,180,498
62128,141,7839
62129,184,9064
62130,148,2447
62131,24,722
62132,59,9144
62133,5,7265
62134,118,4887
62135,3,3167
62136,107,379
62137,181,7973
62138,4,9986
62139,190,5865
62140,154,2581
62141,152,2680
62142,194,9942
62143,113,5007
62144,193,9719
62145,62,6791
62146,95,4712
62147,25,4565
62148,170,3722
62149,51,3701
62150,152,2557
62151,88,5368
62152,100,3842
62153,42,3204
62154,57,3532
62155,5,7003
62156,76,8643
62157,111,1442
62158,133,9566
62159,92,1837
62160,158,1712
62161,145,7436
62162,191,8441
62163,122,4856
62164,27,2643
62165,191,3313
62166,56,4660
62167,171,4124
62168,66,6984
62169,41,2800
62170,50,8431
62171,188,1354
62172,181,4794
62173,72,9081
62174,89,7921
62175,173,7407
62176,84,4248
62177,107,5091
62178,154,2003
62179,200,2639
62180,17,8803
62181,154,7134
62182,178,366
62183,66,1007
62184,17,662
62185,176,557
62186,88,1359
62187,60,890
62188,31,1775
62189,180,5325
62190,129,5245
62191,3,7697
62192,136,4149
62193,105,8054
62194,119,2305
62195,69,8607
62196,185,7538
62197,116,1301
62198,182,5008
62199,147,7282
62200,186,5745
62201,38,8539
62202,55,7841
62203,16,9665
62204,126,1064
62205,45,3536
62206,109,859
62207,198,8321
62208,88,6024
62209,129,1635
62210,31,1866
62211,199,9669
62212,64,2565
62213,70,6349
62214,170,556
62215,110,9783
62216,184,6166
62217,85,651
62218,30,231
62219,171,7861
62220,116,2959
62221,25,7037
62222,154,9260
62223,124,2826
62224,180,6574
62225,71,1217
62226,41,9984
62227,109,3210
62228,19,7392
62229,170,1142
62230,115,9420
62231,199,7594
62232,20,9428
62233,26,195
62234,147,8635
62235,95,7097
62236,28,3576
62237,199,5907
62238,79,1115
62239,100,1937
62240,121,4187
62241,174,6334
62242,135,6848
62243,151,9240
62244,82,6830
62245,44,3227
62246,133,9252
62247,10,2489
62248,87,9612
62249,118,929
62250,122,2046
62251,160,6560
62252,181,3421
62253,60,9524
62254,101,9948
62255,124,516
62256,154,973
